time,0
1915-09-15,-0.946074
1915-10-15,-1.32768
1915-11-15,-1.58239
1915-12-15,-1.46255
1916-01-15,-0.768049
1916-02-15,-0.998682
1916-03-15,-0.61759
1916-04-15,-1.52141
1916-05-15,-0.800119
1916-06-15,-1.35177
1916-07-15,-0.924473
1916-08-15,-1.26461
1916-09-15,-1.58404
1916-10-15,-2.30777
1916-11-15,-2.69664
1916-12-15,-2.51013
1917-01-15,-2.72272
1917-02-15,-2.10696
1917-03-15,-1.78818
1917-04-15,-1.15041
1917-05-15,-1.09474
1917-06-15,-1.34224
1917-07-15,-1.4928
1917-08-15,-1.90512
1917-09-15,-1.62086
1917-10-15,-2.31417
1917-11-15,-2.1355
1917-12-15,-1.44999
1918-01-15,-1.06358
1918-02-15,-0.781141
1918-03-15,-1.1818
1918-04-15,-0.956329
1918-05-15,-0.159019
1918-06-15,0.111959
1918-07-15,-0.203533
1918-08-15,-0.0134506
1918-09-15,0.135746
1918-10-15,1.01956
1918-11-15,1.74316
1918-12-15,1.61484
1919-01-15,1.2755
1919-02-15,0.749409
1919-03-15,0.7593
1919-04-15,-0.977329
1919-05-15,-0.590309
1919-06-15,-0.85191
1919-07-15,-0.760143
1919-08-15,-1.37122
1919-09-15,-0.400303
1919-10-15,0.180967
1919-11-15,-0.0874119
1919-12-15,0.691946
1920-01-15,0.43148
1920-02-15,0.551428
1920-03-15,0.183741
1920-04-15,-0.250879
1920-05-15,-0.485699
1920-06-15,-0.0873299
1920-07-15,0.103716
1920-08-15,-0.0673199
1920-09-15,-0.526623
1920-10-15,-0.783291
1920-11-15,-0.478041
1920-12-15,-0.720295
1921-01-15,-0.73102
1921-02-15,-1.69999
1921-03-15,-2.49776
1921-04-15,-2.00185
1921-05-15,-0.918539
1921-06-15,-1.07267
1921-07-15,-0.503325
1921-08-15,-0.107691
1921-09-15,-0.125704
1921-10-15,0.557178
1921-11-15,0.78731
1921-12-15,0.338295
1922-01-15,0.11009
1922-02-15,-0.973692
1922-03-15,-0.44305
1922-04-15,-1.1035
1922-05-15,-0.593019
1922-06-15,-0.98004
1922-07-15,-1.39205
1922-08-15,-1.68511
1922-09-15,-1.75309
1922-10-15,-1.60385
1922-11-15,-0.987881
1922-12-15,-1.10938
1923-01-15,-1.21594
1923-02-15,-1.34221
1923-03-15,-0.457689
1923-04-15,-0.511669
1923-05-15,-0.238409
1923-06-15,-0.160061
1923-07-15,-0.278103
